Ah Teing = (t:khua) (w:Ah Teing) (e:koi khua pan? ko ~ hi ung)
Shwidu = (t:khua) (w:Shwidu) (e:koi khua pan? ko ~ hi ung)
Si Rang = (t:khua) (w:Si Rang) (e:koi khua pan? ko ~ hi ung)
Sialam = (t:khua) (w:Sialam) (e:koi khua pan? ko ~ hi ung)
Sialmong = (t:khua) (w:Sialmong) (e:koi khua pan? ko ~ hi ung)
Sialthaw = (t:khua) (w:Sialthaw) (e:koi khua pan? ko ~ hi ung)
Siang-ngo = (t:khua) (w:Siang-ngo) (e:koi khua pan? ko ~ hi ung)
Siangpikot = (t:khua) (w:Siangpikot) (e:koi khua pan? ko ~ hi ung)
Siasih = (t:khua) (w:Siasih) (e:koi khua pan? ko ~ hi ung)
Siatlai = (t:khua) (w:Siatlai) (e:koi khua pan? ko ~ hi ung)
Siei = (t:khua) (w:Siei) (e:koi khua pan? ko ~ hi ung)
Sih-hai = (t:khua) (w:Sih-hai) (e:koi khua pan? ko ~ hi ung)
Sih-hmuh = (t:khua) (w:Sih-hmuh) (e:koi khua pan? ko ~ hi ung)
Sihsang = (t:khua) (w:Sihsang) (e:koi khua pan? ko ~ hi ung)
Simpi = (t:khua) (w:Simpi) (e:koi khua pan? ko ~ hi ung)
Simtsing = (t:khua) (w:Simtsing) (e:koi khua pan? ko ~ hi ung)
Simzawl = (t:khua) (w:Simzawl) (e:koi khua pan? ko ~ hi ung)
Sin Htang = (t:khua) (w:Sin Htang) (e:koi khua pan? ko ~ hi ung)
Sing Aik = (t:khua) (w:Sing Aik) (e:koi khua pan? ko ~ hi ung)
Singgel = (t:khua) (w:Singgel) (e:koi khua pan? ko ~ hi ung)
Sinkhua = (t:khua) (w:Sinkhua) (e:koi khua pan? ko ~ hi ung)
Sintlang = (t:khua) (w:Sintlang) (e:koi khua pan? ko ~ hi ung)
Sipek = (t:khua) (w:Sipek) (e:koi khua pan? ko ~ hi ung)
Sitwi = (t:khua) (w:Sitwi) (e:koi khua pan? ko ~ hi ung)
Sokchaung = (t:khua) (w:Sokchaung) (e:koi khua pan? ko ~ hi ung)
Son Laing = (t:khua) (w:Son Laing) (e:koi khua pan? ko ~ hi ung)
Sopum = (t:khua) (w:Sopum) (e:koi khua pan? ko ~ hi ung)
Suangbem = (t:khua) (w:Suangbem) (e:koi khua pan? ko ~ hi ung)
Suangdaw = (t:khua) (w:Suangdaw) (e:koi khua pan? ko ~ hi ung)
Suanghawih = (t:khua) (w:Suanghawih) (e:koi khua pan? ko ~ hi ung)
Suangphei = (t:khua) (w:Suangphei) (e:koi khua pan? ko ~ hi ung)
Suangpi = (t:khua) (w:Suangpi) (e:koi khua pan? ko ~ hi ung)
Suangsang = (t:khua) (w:Suangsang) (e:koi khua pan? ko ~ hi ung)
Suangzang = (t:khua) (w:Suangzang) (e:koi khua pan? ko ~ hi ung)
Subokkyin = (t:khua) (w:Subokkyin) (e:koi khua pan? ko ~ hi ung)
Sumhrang = (t:khua) (w:Sumhrang) (e:koi khua pan? ko ~ hi ung)
Sumsen = (t:khua) (w:Sumsen) (e:koi khua pan? ko ~ hi ung)
Sumsi = (t:khua) (w:Sumsi) (e:koi khua pan? ko ~ hi ung)
Sundaung = (t:khua) (w:Sundaung) (e:koi khua pan? ko ~ hi ung)
Surbung = (t:khua) (w:Surbung) (e:koi khua pan? ko ~ hi ung)
Surngen = (t:khua) (w:Surngen) (e:koi khua pan? ko ~ hi ung)
Ta Naw = (t:khua) (w:Ta Naw) (e:koi khua pan? ko ~ hi ung)
Tagaunggyin = (t:khua) (w:Tagaunggyin) (e:koi khua pan? ko ~ hi ung)
Tai-imnu = (t:khua) (w:Tai-imnu) (e:koi khua pan? ko ~ hi ung)
Taing Wei = (t:khua) (w:Taing Wei) (e:koi khua pan? ko ~ hi ung)
Taison = (t:khua) (w:Taison) (e:koi khua pan? ko ~ hi ung)
Tal = (t:khua) (w:Tal) (e:koi khua pan? ko ~ hi ung)
Talegyin = (t:khua) (w:Talegyin) (e:koi khua pan? ko ~ hi ung)
Talek = (t:khua) (w:Talek) (e:koi khua pan? ko ~ hi ung)
Talzang = (t:khua) (w:Talzang) (e:koi khua pan? ko ~ hi ung)
Bobeik = (t:khua) (w:Bobeik) (e:koi khua pan? ko ~ hi ung)
Bok Lang = (t:khua) (w:Bok Lang) (e:koi khua pan? ko ~ hi ung)
Bong = (t:khua) (w:Bong) (e:koi khua pan? ko ~ hi ung)
Bongyo = (t:khua) (w:Bongyo) (e:koi khua pan? ko ~ hi ung)
Botsung = (t:khua) (w:Botsung) (e:koi khua pan? ko ~ hi ung)
Bualhrei = (t:khua) (w:Bualhrei) (e:koi khua pan? ko ~ hi ung)
Bualkhua = (t:khua) (w:Bualkhua) (e:koi khua pan? ko ~ hi ung)
Bualkuang = (t:khua) (w:Bualkuang) (e:koi khua pan? ko ~ hi ung)
Bualmin = (t:khua) (w:Bualmin) (e:koi khua pan? ko ~ hi ung)
Bualtak = (t:khua) (w:Bualtak) (e:koi khua pan? ko ~ hi ung)
Buan = (t:khua) (w:Buan) (e:koi khua pan? ko ~ hi ung)
Buangmual = (t:khua) (w:Buangmual) (e:koi khua pan? ko ~ hi ung)
Buangzawli = (t:khua) (w:Buangzawli) (e:koi khua pan? ko ~ hi ung)
Buanli = (t:khua) (w:Buanli) (e:koi khua pan? ko ~ hi ung)
Buanlung = (t:khua) (w:Buanlung) (e:koi khua pan? ko ~ hi ung)
Bukphir = (t:khua) (w:Bukphir) (e:koi khua pan? ko ~ hi ung)
Bum-im = (t:khua) (w:Bum-im) (e:koi khua pan? ko ~ hi ung)
Bumzang = (t:khua) (w:Bumzang) (e:koi khua pan? ko ~ hi ung)
Bunghung = (t:khua) (w:Bunghung) (e:koi khua pan? ko ~ hi ung)
Bungkhua = (t:khua) (w:Bungkhua) (e:koi khua pan? ko ~ hi ung)
Bungklang = (t:khua) (w:Bungklang) (e:koi khua pan? ko ~ hi ung)
Bungtuah = (t:khua) (w:Bungtuah) (e:koi khua pan? ko ~ hi ung)
Bweson = (t:khua) (w:Bweson) (e:koi khua pan? ko ~ hi ung)
Bwetsi = (t:khua) (w:Bwetsi) (e:koi khua pan? ko ~ hi ung)
Cawnghawih = (t:khua) (w:Cawnghawih) (e:koi khua pan? ko ~ hi ung)
Charadaung = (t:khua) (w:Charadaung) (e:koi khua pan? ko ~ hi ung)
Chat = (t:khua) (w:Chat) (e:koi khua pan? ko ~ hi ung)
Chaungmuhtsa = (t:khua) (w:Chaungmuhtsa) (e:koi khua pan? ko ~ hi ung)
Chaung-yung = (t:khua) (w:Chaung-yung) (e:koi khua pan? ko ~ hi ung)
Cheingsa = (t:khua) (w:Cheingsa) (e:koi khua pan? ko ~ hi ung)
Cheingsanu = (t:khua) (w:Cheingsanu) (e:koi khua pan? ko ~ hi ung)
Chem = (t:khua) (w:Chem) (e:koi khua pan? ko ~ hi ung)
Cheoleo = (t:khua) (w:Cheoleo) (e:koi khua pan? ko ~ hi ung)
Chidup = (t:khua) (w:Chidup) (e:koi khua pan? ko ~ hi ung)
Chindauksok = (t:khua) (w:Chindauksok) (e:koi khua pan? ko ~ hi ung)
Chuni = (t:khua) (w:Chuni) (e:koi khua pan? ko ~ hi ung)
Chunsung = (t:khua) (w:Chunsung) (e:koi khua pan? ko ~ hi ung)
Daidin = (t:khua) (w:Daidin) (e:koi khua pan? ko ~ hi ung)
Daletme = (t:khua) (w:Daletme) (e:koi khua pan? ko ~ hi ung)
Dandi = (t:khua) (w:Dandi) (e:koi khua pan? ko ~ hi ung)
Darbo = (t:khua) (w:Darbo) (e:koi khua pan? ko ~ hi ung)
Darkhai = (t:khua) (w:Darkhai) (e:koi khua pan? ko ~ hi ung)
Darkhai Khawthar = (t:khua) (w:Darkhai Khawthar) (e:koi khua pan? ko ~ hi ung)
Darling = (t:khua) (w:Darling) (e:koi khua pan? ko ~ hi ung)
Darteti = (t:khua) (w:Darteti) (e:koi khua pan? ko ~ hi ung)
Daswe = (t:khua) (w:Daswe) (e:koi khua pan? ko ~ hi ung)
Dauchim = (t:khua) (w:Dauchim) (e:koi khua pan? ko ~ hi ung)
Dawn = (t:khua) (w:Dawn) (e:koi khua pan? ko ~ hi ung)
Dawngva = (t:khua) (w:Dawngva) (e:koi khua pan? ko ~ hi ung)
Deing = (t:khua) (w:Deing) (e:koi khua pan? ko ~ hi ung)
Deing Kang = (t:khua) (w:Deing Kang) (e:koi khua pan? ko ~ hi ung)
Di = (t:khua) (w:Di) (e:koi khua pan? ko ~ hi ung)
Dihai = (t:khua) (w:Dihai) (e:koi khua pan? ko ~ hi ung)
Dimlo = (t:khua) (w:Dimlo) (e:koi khua pan? ko ~ hi ung)
Dinlaupa = (t:khua) (w:Dinlaupa) (e:koi khua pan? ko ~ hi ung)
Do-im = (t:khua) (w:Do-im) (e:koi khua pan? ko ~ hi ung)
Kianglam = (t:khua) (w:Kianglam) (e:koi khua pan? ko ~ hi ung)
Kimniang = (t:khua) (w:Kimniang) (e:koi khua pan? ko ~ hi ung)
King Htai = (t:khua) (w:King Htai) (e:koi khua pan? ko ~ hi ung)
Klangkhan = (t:khua) (w:Klangkhan) (e:koi khua pan? ko ~ hi ung)
Klangkhua = (t:khua) (w:Klangkhua) (e:koi khua pan? ko ~ hi ung)
Klangklang = (t:khua) (w:Klangklang) (e:koi khua pan? ko ~ hi ung)
Klangpang = (t:khua) (w:Klangpang) (e:koi khua pan? ko ~ hi ung)
Klangpi = (t:khua) (w:Klangpi) (e:koi khua pan? ko ~ hi ung)
Klangrua = (t:khua) (w:Klangrua) (e:koi khua pan? ko ~ hi ung)
Klangte = (t:khua) (w:Klangte) (e:koi khua pan? ko ~ hi ung)
Klau = (t:khua) (w:Klau) (e:koi khua pan? ko ~ hi ung)
Klortang = (t:khua) (w:Klortang) (e:koi khua pan? ko ~ hi ung)
Klorzan = (t:khua) (w:Klorzan) (e:koi khua pan? ko ~ hi ung)
Koiyeng = (t:khua) (w:Koiyeng) (e:koi khua pan? ko ~ hi ung)
Kolnoi = (t:khua) (w:Kolnoi) (e:koi khua pan? ko ~ hi ung)
Kon Lang = (t:khua) (w:Kon Lang) (e:koi khua pan? ko ~ hi ung)
